web | 2026-06-21 14:34:57.164 | Simulating crawl for: BARASAT BIDHAN CHANDRA ROY INSTITUTE OF PHARMACY (standalone)
web | 2026-06-21 14:34:57.164 | Simulating crawl for: RAMKRISHNA MANDAL INSTITUTE OF EDUCATION (college)
web | 2026-06-21 14:34:57.164 | [09:04:57] [SUCCESS] Successfully scraped 'BHAWANIPUR INSTITUTE OF PHARMACY Nationa...'. Passing to Loader Worker.
web | 2026-06-21 14:34:57.164 | [09:04:57] [INFO] Notice already exists in database. Skipping duplicate save.
web | 2026-06-21 14:34:57.164 | 
web | 2026-06-21 14:34:57.164 | [09:04:57] [SYSTEM] Starting simulated scrape for college: TCG CREST University
web | 2026-06-21 14:34:57.165 | [09:04:57] [SUCCESS] Successfully scraped 'RAMKRISHNA MANDAL INSTITUTE OF EDUCATION...'. Passing to Loader Worker.
web | 2026-06-21 14:34:57.169 | [09:04:57] [SYSTEM] Starting simulated scrape for college: BISHNUPUR PUBLIC INSTITUTE OF ENGINEERING (POLYTECHNIC) BANKURA
web | 2026-06-21 14:34:57.169 | Simulating crawl for: DURGAPUR INSTITUTE OF NURSING SCIENCES (standalone)
web | 2026-06-21 14:34:57.169 | [09:04:57] [SYSTEM] Starting simulated scrape for college: SAHID KHUDIRAM COLLEGE OF EDUCATION
web | 2026-06-21 14:34:57.169 | [09:04:57] [SUCCESS] Successfully scraped 'DURGAPUR INSTITUTE OF NURSING SCIENCES A...'. Passing to Loader Worker.
web | 2026-06-21 14:34:57.169 | [09:04:57] [SUCCESS] Successfully auto-approved notification (ID: 2977) for NIMAS NORTH 24 PARGANAS. 0 alerts sent.
web | 2026-06-21 14:34:57.169 | Simulating crawl for: BANKURA GOVERNMENT POLYTECHNIC (standalone)
web | 2026-06-21 14:34:57.169 | Simulating crawl for: SAHID KHUDIRAM COLLEGE OF EDUCATION (college)
web | 2026-06-21 14:34:57.171 | Simulating crawl for: VIDYASAGAR BASIC COLLEGE (standalone)Simulating crawl for: ARAMBAGH PHARMACEUTICAL SCIENCE (standalone)
web | 2026-06-21 14:34:57.171 | 
web | 2026-06-21 14:34:57.171 | [09:04:57] [SUCCESS] Successfully scraped 'BANKURA GOVERNMENT POLYTECHNIC Approvals...'. Passing to Loader Worker.
web | 2026-06-21 14:34:57.171 | Simulating crawl for: CAMELLIA INSTITUTE OF AVIATION KOLKATA (standalone)
web | 2026-06-21 14:34:57.171 | [09:04:57] [SUCCESS] Successfully scraped 'CAMELLIA INSTITUTE OF AVIATION KOLKATA N...'. Passing to Loader Worker.
web | 2026-06-21 14:34:57.171 | [09:04:57] [SUCCESS] Successfully scraped 'VIDYASAGAR BASIC COLLEGE Directives on M...'. Passing to Loader Worker.
web | 2026-06-21 14:34:57.171 | Simulating crawl for: BISHNUPUR PUBLIC INSTITUTE OF ENGINEERING (POLYTECHNIC) BANKURA (standalone)
web | 2026-06-21 14:34:57.172 | [09:04:57] [SUCCESS] Successfully scraped 'ARAMBAGH PHARMACEUTICAL SCIENCE Directiv...'. Passing to Loader Worker.
web | 2026-06-21 14:34:57.174 | Running AI Content Generation for: SAROJ GUPTA CANCER CENTRE AND RESEARCH INSTITUTE Approvals Update: 120 New Technical Institutions Approved[09:04:57] [SUCCESS] Successfully scraped 'SAHID KHUDIRAM COLLEGE OF EDUCATION Meri...'. Passing to Loader Worker.
web | 2026-06-21 14:34:57.183 | [09:04:57] [SYSTEM] Starting simulated scrape for college: SISTER NIVEDITA UNIVERSITY
web | 2026-06-21 14:34:57.183 | [09:04:57] [SYSTEM] Starting simulated scrape for college: Ramkrishna Mission Seva Pratisthan and Vivekananda Institute of Medical Sciences
web | 2026-06-21 14:34:57.183 | [09:04:57] [INFO] Notice already exists in database. Skipping duplicate save.
web | 2026-06-21 14:34:57.183 | [09:04:57] [SUCCESS] Successfully scraped 'BISHNUPUR PUBLIC INSTITUTE OF ENGINEERIN...'. Passing to Loader Worker.
web | 2026-06-21 14:34:57.183 | Simulating crawl for: Ramkrishna Mission Seva Pratisthan and Vivekananda Institute of Medical Sciences (college)
web | 2026-06-21 14:34:57.183 | AI Extraction complete for ID 2981.[09:04:57] [SYSTEM] Starting simulated scrape for college: DURGAPUR INSTITUTE OF POLYTECHNIC
web | 2026-06-21 14:34:57.183 | 
web | 2026-06-21 14:34:57.183 | Simulating crawl for: BARASAT AMS INSTITUTE OF NURSING (standalone)
web | 2026-06-21 14:34:57.184 | [09:04:57] [SUCCESS] Successfully scraped 'BARASAT AMS INSTITUTE OF NURSING Approva...'. Passing to Loader Worker.
web | 2026-06-21 14:34:57.184 | 
web | 2026-06-21 14:34:57.187 | [09:04:57] [SYSTEM] Processing and loading announcement to DB: 'NIPS SCHOOL OF HOTEL MANAGEMENT NORTH 24 PARGANAS ...'
web | 2026-06-21 14:34:57.188 | [09:04:57] [SYSTEM] Starting simulated scrape for college: BANIPUR GOVT. PRIMARY TEACHERS TRAINING INSTITUTE 24 PARGANAS
web | 2026-06-21 14:34:57.188 | [09:04:57] [SYSTEM] Starting simulated scrape for college: BIBHUTI BHUSAN GOVT. PRIMARY TEACHERS TRAINING INSTITUTE NORTH 24 PARGNAS
